I0625 18:35:23.683107       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:35:23.683238       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:35:23.683330       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:35:23.990567       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-control-plane-ddq2b-nic"  
I0625 18:35:24.310861       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-control-plane-ddq2b"  
I0625 18:36:24.191387       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:36:24.191963       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-control-plane-ddq2b" "cluster"="capz-cluster" "machine"="capz-cluster-control-plane-847pv" "namespace"="default" 
I0625 18:36:24.193160       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:36:24.193256       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:36:24.193314       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:36:24.427657       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-control-plane-ddq2b-nic"  
I0625 18:36:24.729272       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-control-plane-ddq2b"  
I0625 18:36:55.982832       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:36:55.983183       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-9swsc" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-fg4ct" "namespace"="default" 
I0625 18:36:55.983907       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-9swsc"  
I0625 18:36:55.983978       1 azuremachine_controller.go:293]  "msg"="length of network interface is 0"  
I0625 18:36:55.984030       1 azuremachine_controller.go:295]  "msg"="calling reconcileAzureMachineIPAddress"  
I0625 18:36:55.984108       1 azuremachine_controller.go:354] controllers/AzureMachine "msg"="Reconciling AzureMachineIPAddress" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-9swsc" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-fg4ct" "namespace"="default" 
I0625 18:36:55.984186       1 azuremachine_controller.go:356]  "msg"="Executing reconcileAzureMachineIPAddress for machine capz-cluster-md-0-9swsc"  
I0625 18:36:55.984224       1 azuremachine_controller.go:362]  "msg"="machineIP is "  
I0625 18:36:55.984295       1 azureippool.go:112]  "msg"="AzureIPPool before [10.57.48.170 10.57.48.171 10.57.48.172 10.57.48.169]"  
I0625 18:36:55.984348       1 azureippool.go:114]  "msg"="AzureIPPool after [10.57.48.171 10.57.48.172 10.57.48.169]"  
I0625 18:36:55.984383       1 azuremachine_controller.go:384]  "msg"="Allocated IP 10.57.48.170"  
I0625 18:36:55.984432       1 azureippool.go:147]  "msg"="Adding IP 10.57.48.170 to allocated IP pool"  
I0625 18:36:55.984466       1 azureippool.go:159]  "msg"="AllocatedIPPool before [10.57.48.168]"  
I0625 18:36:55.984504       1 azureippool.go:163]  "msg"="AllocatedIPPool after [10.57.48.168 10.57.48.170]"  
I0625 18:36:55.993202       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:36:55.993556       1 azureippool_controller.go:120] controllers/AzureIPPool "msg"="Reconciling AzureIPPool" "AzureIPPool"="ase-ip-pool" "namespace"="default" 
I0625 18:36:55.993593       1 azureippool.go:180]  "msg"="Successfully updated the IP pool ase-ip-pool"  
I0625 18:36:55.993686       1 azuremachine_controller.go:402]  "msg"="Network Interface for machine capz-cluster-md-0-9swsc is  [{capz-cluster-md-0-9swsc-nic asevnet asevnetsubnet aserg true 10.57.48.170}]"  
I0625 18:36:55.993746       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-9swsc"  
I0625 18:36:56.190700       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-9swsc-nic"  
I0625 18:36:56.222581       1 networkinterfaces.go:66]  "msg"="Reconciling network interface with name capz-cluster-md-0-9swsc-nic and static IP 10.57.48.170"  
I0625 18:36:56.414410       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-9swsc-nic"  
I0625 18:36:56.553870       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-9swsc"  
I0625 18:36:56.553957       1 virtualmachines.go:75]  "msg"="Creating VM: capz-cluster-md-0-9swsc"  
I0625 18:36:56.554125       1 machine.go:428] controllers/AzureMachine "msg"="No image specified for machine, using default" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-9swsc" "cluster"="capz-cluster" "namespace"="default" "machine"="capz-cluster-md-0-9swsc"
I0625 18:36:56.554304       1 defaults.go:181]  "msg"="ImageID for machine: /subscriptions/90085256-bc8e-4a14-559f-d0d4a8002312/resourceGroups/MANAGEMENTRG6/providers/Microsoft.Compute/images/msk8sImage"  
I0625 18:38:37.206146       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:38:37.206493       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-f68fq" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-sgkp6" "namespace"="default" 
I0625 18:38:37.209193       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-f68fq"  
I0625 18:38:37.209342       1 azuremachine_controller.go:293]  "msg"="length of network interface is 0"  
I0625 18:38:37.209425       1 azuremachine_controller.go:295]  "msg"="calling reconcileAzureMachineIPAddress"  
I0625 18:38:37.210172       1 azuremachine_controller.go:354] controllers/AzureMachine "msg"="Reconciling AzureMachineIPAddress" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-f68fq" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-sgkp6" "namespace"="default" 
I0625 18:38:37.210758       1 azuremachine_controller.go:356]  "msg"="Executing reconcileAzureMachineIPAddress for machine capz-cluster-md-0-f68fq"  
I0625 18:38:37.210829       1 azuremachine_controller.go:362]  "msg"="machineIP is "  
I0625 18:38:37.210995       1 azureippool.go:112]  "msg"="AzureIPPool before [10.57.48.171 10.57.48.172 10.57.48.169]"  
I0625 18:38:37.211088       1 azureippool.go:114]  "msg"="AzureIPPool after [10.57.48.172 10.57.48.169]"  
I0625 18:38:37.211158       1 azuremachine_controller.go:384]  "msg"="Allocated IP 10.57.48.171"  
I0625 18:38:37.211216       1 azureippool.go:147]  "msg"="Adding IP 10.57.48.171 to allocated IP pool"  
I0625 18:38:37.211305       1 azureippool.go:159]  "msg"="AllocatedIPPool before [10.57.48.168 10.57.48.170]"  
I0625 18:38:37.211382       1 azureippool.go:163]  "msg"="AllocatedIPPool after [10.57.48.168 10.57.48.170 10.57.48.171]"  
I0625 18:38:37.220365       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:38:37.220562       1 azureippool_controller.go:120] controllers/AzureIPPool "msg"="Reconciling AzureIPPool" "AzureIPPool"="ase-ip-pool" "namespace"="default" 
I0625 18:38:37.221237       1 azureippool.go:180]  "msg"="Successfully updated the IP pool ase-ip-pool"  
I0625 18:38:37.221336       1 azuremachine_controller.go:402]  "msg"="Network Interface for machine capz-cluster-md-0-f68fq is  [{capz-cluster-md-0-f68fq-nic asevnet asevnetsubnet aserg true 10.57.48.171}]"  
I0625 18:38:37.221379       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-f68fq"  
I0625 18:38:37.511776       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-f68fq-nic"  
I0625 18:38:37.542344       1 networkinterfaces.go:66]  "msg"="Reconciling network interface with name capz-cluster-md-0-f68fq-nic and static IP 10.57.48.171"  
I0625 18:38:37.791062       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-f68fq-nic"  
I0625 18:38:37.934567       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-f68fq"  
I0625 18:38:37.934640       1 virtualmachines.go:75]  "msg"="Creating VM: capz-cluster-md-0-f68fq"  
I0625 18:38:37.934771       1 machine.go:428] controllers/AzureMachine "msg"="No image specified for machine, using default" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-f68fq" "cluster"="capz-cluster" "namespace"="default" "machine"="capz-cluster-md-0-f68fq"
I0625 18:38:37.934998       1 defaults.go:181]  "msg"="ImageID for machine: /subscriptions/90085256-bc8e-4a14-559f-d0d4a8002312/resourceGroups/MANAGEMENTRG6/providers/Microsoft.Compute/images/msk8sImage"  
I0625 18:40:18.569060       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:40:18.569579       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-lvls9" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-44hj9" "namespace"="default" 
I0625 18:40:18.570635       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-lvls9"  
I0625 18:40:18.570715       1 azuremachine_controller.go:293]  "msg"="length of network interface is 0"  
I0625 18:40:18.570771       1 azuremachine_controller.go:295]  "msg"="calling reconcileAzureMachineIPAddress"  
I0625 18:40:18.570840       1 azuremachine_controller.go:354] controllers/AzureMachine "msg"="Reconciling AzureMachineIPAddress" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-lvls9" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-44hj9" "namespace"="default" 
I0625 18:40:18.570884       1 azuremachine_controller.go:356]  "msg"="Executing reconcileAzureMachineIPAddress for machine capz-cluster-md-0-lvls9"  
I0625 18:40:18.570922       1 azuremachine_controller.go:362]  "msg"="machineIP is "  
I0625 18:40:18.571006       1 azureippool.go:112]  "msg"="AzureIPPool before [10.57.48.172 10.57.48.169]"  
I0625 18:40:18.571046       1 azureippool.go:114]  "msg"="AzureIPPool after [10.57.48.169]"  
I0625 18:40:18.571081       1 azuremachine_controller.go:384]  "msg"="Allocated IP 10.57.48.172"  
I0625 18:40:18.571115       1 azureippool.go:147]  "msg"="Adding IP 10.57.48.172 to allocated IP pool"  
I0625 18:40:18.571168       1 azureippool.go:159]  "msg"="AllocatedIPPool before [10.57.48.168 10.57.48.170 10.57.48.171]"  
I0625 18:40:18.571205       1 azureippool.go:163]  "msg"="AllocatedIPPool after [10.57.48.168 10.57.48.170 10.57.48.171 10.57.48.172]"  
I0625 18:40:18.581049       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:40:18.581168       1 azureippool.go:180]  "msg"="Successfully updated the IP pool ase-ip-pool"  
I0625 18:40:18.581243       1 azuremachine_controller.go:402]  "msg"="Network Interface for machine capz-cluster-md-0-lvls9 is  [{capz-cluster-md-0-lvls9-nic asevnet asevnetsubnet aserg true 10.57.48.172}]"  
I0625 18:40:18.581280       1 azureippool_controller.go:120] controllers/AzureIPPool "msg"="Reconciling AzureIPPool" "AzureIPPool"="ase-ip-pool" "namespace"="default" 
I0625 18:40:18.581283       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-lvls9"  
I0625 18:40:18.881701       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-lvls9-nic"  
I0625 18:40:18.911590       1 networkinterfaces.go:66]  "msg"="Reconciling network interface with name capz-cluster-md-0-lvls9-nic and static IP 10.57.48.172"  
I0625 18:40:19.105981       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-lvls9-nic"  
I0625 18:40:19.247977       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-lvls9"  
I0625 18:40:19.248059       1 virtualmachines.go:75]  "msg"="Creating VM: capz-cluster-md-0-lvls9"  
I0625 18:40:19.248147       1 machine.go:428] controllers/AzureMachine "msg"="No image specified for machine, using default" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-lvls9" "cluster"="capz-cluster" "namespace"="default" "machine"="capz-cluster-md-0-lvls9"
I0625 18:40:19.248192       1 defaults.go:181]  "msg"="ImageID for machine: /subscriptions/90085256-bc8e-4a14-559f-d0d4a8002312/resourceGroups/MANAGEMENTRG6/providers/Microsoft.Compute/images/msk8sImage"  
I0625 18:41:42.134677       1 helpers.go:298] controllers/AzureJSONTemplate "msg"="returning early from json reconcile, no update needed" "AzureMachineTemplate"="capz-cluster-control-plane" "cluster"="capz-cluster" "namespace"="default" 
I0625 18:41:42.400499       1 helpers.go:298] controllers/AzureJSONTemplate "msg"="returning early from json reconcile, no update needed" "AzureMachineTemplate"="capz-cluster-md-0" "cluster"="capz-cluster" "namespace"="default" 
I0625 18:41:46.817924       1 helpers.go:298] controllers/AzureJSONMachine "msg"="returning early from json reconcile, no update needed" "AzureMachine"="capz-cluster-control-plane-ddq2b" "cluster"="capz-cluster" "namespace"="default" 
I0625 18:41:59.836943       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:41:59.837584       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-xz8w5" "namespace"="default" 
I0625 18:41:59.838622       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-69mms"  
I0625 18:41:59.838719       1 azuremachine_controller.go:293]  "msg"="length of network interface is 0"  
I0625 18:41:59.838797       1 azuremachine_controller.go:295]  "msg"="calling reconcileAzureMachineIPAddress"  
I0625 18:41:59.838897       1 azuremachine_controller.go:354] controllers/AzureMachine "msg"="Reconciling AzureMachineIPAddress" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-xz8w5" "namespace"="default" 
I0625 18:41:59.838968       1 azuremachine_controller.go:356]  "msg"="Executing reconcileAzureMachineIPAddress for machine capz-cluster-md-0-69mms"  
I0625 18:41:59.839059       1 azuremachine_controller.go:362]  "msg"="machineIP is "  
I0625 18:41:59.839166       1 azureippool.go:112]  "msg"="AzureIPPool before [10.57.48.169]"  
I0625 18:41:59.839254       1 azureippool.go:114]  "msg"="AzureIPPool after []"  
I0625 18:41:59.839310       1 azuremachine_controller.go:384]  "msg"="Allocated IP 10.57.48.169"  
I0625 18:41:59.839389       1 azureippool.go:147]  "msg"="Adding IP 10.57.48.169 to allocated IP pool"  
I0625 18:41:59.839449       1 azureippool.go:159]  "msg"="AllocatedIPPool before [10.57.48.168 10.57.48.170 10.57.48.171 10.57.48.172]"  
I0625 18:41:59.839520       1 azureippool.go:163]  "msg"="AllocatedIPPool after [10.57.48.168 10.57.48.170 10.57.48.171 10.57.48.172 10.57.48.169]"  
I0625 18:41:59.848753       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:41:59.849018       1 azureippool_controller.go:120] controllers/AzureIPPool "msg"="Reconciling AzureIPPool" "AzureIPPool"="ase-ip-pool" "namespace"="default" 
I0625 18:41:59.849077       1 azureippool.go:180]  "msg"="Successfully updated the IP pool ase-ip-pool"  
I0625 18:41:59.849167       1 azuremachine_controller.go:402]  "msg"="Network Interface for machine capz-cluster-md-0-69mms is  [{capz-cluster-md-0-69mms-nic asevnet asevnetsubnet aserg true 10.57.48.169}]"  
I0625 18:41:59.849209       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-69mms"  
I0625 18:42:00.154415       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-69mms-nic"  
I0625 18:42:00.184947       1 networkinterfaces.go:66]  "msg"="Reconciling network interface with name capz-cluster-md-0-69mms-nic and static IP 10.57.48.169"  
I0625 18:42:00.427757       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-69mms-nic"  
I0625 18:42:00.573172       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-69mms"  
I0625 18:42:00.573257       1 virtualmachines.go:75]  "msg"="Creating VM: capz-cluster-md-0-69mms"  
I0625 18:42:00.573347       1 machine.go:428] controllers/AzureMachine "msg"="No image specified for machine, using default" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "namespace"="default" "machine"="capz-cluster-md-0-69mms"
I0625 18:42:00.573394       1 defaults.go:181]  "msg"="ImageID for machine: /subscriptions/90085256-bc8e-4a14-559f-d0d4a8002312/resourceGroups/MANAGEMENTRG6/providers/Microsoft.Compute/images/msk8sImage"  
I0625 18:43:08.485780       1 azurecluster_controller.go:156] controllers/AzureCluster "msg"="Reconciling AzureCluster" "AzureCluster"="capz-cluster" "cluster"="capz-cluster" "namespace"="default" 
I0625 18:43:08.668671       1 virtualnetworks.go:34]  "msg"="Getting existing virtual network"  
I0625 18:43:08.818075       1 virtualnetworks.go:49]  "msg"="Virtual Network CIDR: 10.57.48.0/21"  
I0625 18:43:09.022649       1 azurecluster_controller.go:171]  "msg"="Setting the ControlPlaneEndpointIP as 10.57.48.168 and APIServerPort as 6443"  
I0625 18:43:41.166178       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:41.166535       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-9swsc" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-fg4ct" "namespace"="default" 
I0625 18:43:41.167471       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-9swsc"  
I0625 18:43:41.167544       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:41.167582       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-9swsc"  
I0625 18:43:41.354507       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-9swsc-nic"  
I0625 18:43:41.649306       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-9swsc"  
I0625 18:43:42.156395       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:42.157014       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-f68fq" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-sgkp6" "namespace"="default" 
I0625 18:43:42.157954       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-f68fq"  
I0625 18:43:42.158030       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:42.158070       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-f68fq"  
I0625 18:43:42.356249       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-f68fq-nic"  
I0625 18:43:42.666346       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-f68fq"  
I0625 18:43:43.008067       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:43.008589       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-control-plane-ddq2b" "cluster"="capz-cluster" "machine"="capz-cluster-control-plane-847pv" "namespace"="default" 
I0625 18:43:43.009870       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:43:43.009970       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:43.010045       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-control-plane-ddq2b"  
I0625 18:43:43.206477       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-control-plane-ddq2b-nic"  
I0625 18:43:43.503978       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-control-plane-ddq2b"  
I0625 18:43:43.774311       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:43.774730       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-lvls9" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-44hj9" "namespace"="default" 
I0625 18:43:43.775653       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-lvls9"  
I0625 18:43:43.775729       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:43.775768       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-lvls9"  
I0625 18:43:43.968474       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-lvls9-nic"  
I0625 18:43:44.312283       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-lvls9"  
I0625 18:43:44.811225       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:44.811598       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-xz8w5" "namespace"="default" 
I0625 18:43:44.812358       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-69mms"  
I0625 18:43:44.812434       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:44.812474       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-69mms"  
I0625 18:43:45.010876       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-69mms-nic"  
I0625 18:43:45.305579       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-69mms"  
I0625 18:43:45.766280       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:45.766663       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-9swsc" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-fg4ct" "namespace"="default" 
I0625 18:43:45.767463       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-9swsc"  
I0625 18:43:45.767534       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:45.767573       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-9swsc"  
I0625 18:43:45.962338       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-9swsc-nic"  
I0625 18:43:46.262896       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-9swsc"  
I0625 18:43:46.534706       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:46.535261       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-f68fq" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-sgkp6" "namespace"="default" 
I0625 18:43:46.536277       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-f68fq"  
I0625 18:43:46.536353       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:46.536391       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-f68fq"  
I0625 18:43:46.730485       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-f68fq-nic"  
I0625 18:43:47.014254       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-f68fq"  
I0625 18:43:47.292378       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:47.292759       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-lvls9" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-44hj9" "namespace"="default" 
I0625 18:43:47.293591       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-lvls9"  
I0625 18:43:47.293659       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:47.293697       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-lvls9"  
I0625 18:43:47.482480       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-lvls9-nic"  
I0625 18:43:47.776549       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-lvls9"  
I0625 18:43:48.042380       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:43:48.042743       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-xz8w5" "namespace"="default" 
I0625 18:43:48.043543       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-69mms"  
I0625 18:43:48.043614       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:43:48.043651       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-69mms"  
I0625 18:43:48.231214       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-69mms-nic"  
I0625 18:43:48.537342       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-69mms"  
I0625 18:44:02.254892       1 azureippool.go:42]  "msg"="in NewIPPoolScope"  
I0625 18:44:02.255274       1 azuremachine_controller.go:248] controllers/AzureMachine "msg"="Reconciling AzureMachine" "AzureCluster"="capz-cluster" "AzureIPPool"="ase-ip-pool" "azureMachine"="capz-cluster-md-0-69mms" "cluster"="capz-cluster" "machine"="capz-cluster-md-0-866f4bf58-xz8w5" "namespace"="default" 
I0625 18:44:02.256450       1 azuremachine_controller.go:291]  "msg"="Locking for machine capz-cluster-md-0-69mms"  
I0625 18:44:02.256533       1 azuremachine_controller.go:293]  "msg"="length of network interface is 1"  
I0625 18:44:02.256572       1 azuremachine_controller.go:301]  "msg"="Unlocking for machine capz-cluster-md-0-69mms"  
I0625 18:44:02.446800       1 machine.go:153]  "msg"="Creating spec for Network Interface: capz-cluster-md-0-69mms-nic"  
I0625 18:44:02.738630       1 virtualmachines.go:63]  "msg"="Reconciling VM: capz-cluster-md-0-69mms"  
